popularity_rank,spotify_name,returned_spotify_id,monthly_listeners,origin_cluster,mapping_tier,mapping_method,fua_code,official_fua_name,study_city_label,population_year,population,notes
625,swim school,7hC74DRW4q3obXLB5lTq4F,172006,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
626,Tom Robinson Band,57YVY9QP1mhqc51WqHln0e,171964,London,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2024.0,12666099.0,The official OECD municipality list assigns City of London to London FUA.
627,The Soup Dragons,5BEYGWk6aPdNXxBx9pwU8S,171856,Bellshill,strict,official_oecd_municipality_crosswalk,UK004F,Glasgow,Glasgow,2024.0,1895840.0,"The official OECD municipality list assigns North Lanarkshire, South Lanarkshire to Glasgow FUA."
628,The Corries,37QFe07xXVifiZf6t6t3PE,171307,Edinburgh,strict,official_oecd_municipality_crosswalk,UK007F,Edinburgh,Edinburgh,2024.0,932180.0,"The official OECD municipality list assigns City of Edinburgh, Midlothian to Edinburgh FUA."
629,Bob Vylan,6XgIk9Y6qy6JCMZVime6DQ,171179,London,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2024.0,12666099.0,The official OECD municipality list assigns City of London to London FUA.
630,Sailor,4pE3KE9J1Z1LKzjwLtWU21,168700,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
631,Dr. Feelgood,25IRTisJjqI6JlkyCVMBsV,167923,Essex,excluded_no_defensible_fua,no_reviewed_assignment,,,,,,No assignment is made because the resolved place is not in the official OECD municipality-to-FUA crosswalk.
632,Cock Sparrer,4NPManowiyiGa72hezruf2,166468,London,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2024.0,12666099.0,The official OECD municipality list assigns City of London to London FUA.
633,Thunder,3SfrwwVPGtjYTI3vwQ4hEU,165055,London,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2024.0,12666099.0,The official OECD municipality list assigns City of London to London FUA.
634,The Exploited,6NB4b8lltHCjOhW7vQZkAy,164967,Edinburgh,strict,official_oecd_municipality_crosswalk,UK007F,Edinburgh,Edinburgh,2024.0,932180.0,"The official OECD municipality list assigns City of Edinburgh, Midlothian to Edinburgh FUA."
635,The Slits,5O0RrEgz4NLCPLrDZiPggz,164826,London,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2024.0,12666099.0,The official OECD municipality list assigns City of London to London FUA.
636,Stateless,6msJKphD3VXZPItnztefdH,164345,Leeds,strict,official_oecd_municipality_crosswalk,UK003F,Leeds,Leeds,2024.0,3070506.0,The official OECD municipality list assigns Leeds to Leeds FUA.
637,Beady Eye,5yBDILLJyNFAjFpECkk7ys,164088,London,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2024.0,12666099.0,The official OECD municipality list assigns City of London to London FUA.
638,Babylon Zoo,3k7uMwc8FLJmH8RHMh2HF8,163876,Wolverhampton,strict,official_oecd_municipality_crosswalk,UK002F,West Midlands urban area,Birmingham,2024.0,3247941.0,The official OECD municipality list assigns Wolverhampton to West Midlands urban area FUA.
639,Kareful,7y4breKexfBWgdyMgHMEHK,162343,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
640,The Swinging Blue Jeans,5gNduPlUGHsgy1w7f71obH,161534,Liverpool,strict,official_oecd_municipality_crosswalk,UK006F,Liverpool,Liverpool,2024.0,1597536.0,The official OECD municipality list assigns Liverpool to Liverpool FUA.
641,Loadstar,0umDTRGYujQH31KZq9FdrU,160497,Bristol,strict,exact_fua_label,UK011F,Bristol,Bristol,2024.0,1025309.0,Origin matches an official or study FUA label.
642,The Magic Numbers,0P2q6xyNc2hVFkG3ThjYcJ,160113,Ealing,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2024.0,12666099.0,"The official OECD municipality list assigns City of London, Ealing to London FUA."
643,Oxide & Neutrino,0uhNYfjHJyAmHh2xNZ4vqf,159474,London,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2024.0,12666099.0,The official OECD municipality list assigns City of London to London FUA.
644,Dead Pony,3lGO6uBIzoFyU6OoGMER1B,158291,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
645,Twin Atlantic,4A9xtvezlouTD7H0kyUje9,158180,Glasgow,strict,official_oecd_municipality_crosswalk,UK004F,Glasgow,Glasgow,2024.0,1895840.0,"The official OECD municipality list assigns East Dunbartonshire, Glasgow City, North Lanarkshire to Glasgow FUA."
646,Shpongle,0m5XJwKGYyUjd3VMfcINCQ,157586,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
647,Electrelane,7ulIMfVKiXh8ecEpAVHIAY,156130,Brighton,strict,official_oecd_municipality_crosswalk,UK515F,Brighton and Hove,Brighton and Hove,2024.0,451122.0,The official OECD municipality list assigns Brighton and Hove to Brighton and Hove FUA.
648,AlicebanD,4r4F8WTxKS7hsSWVzlu6rY,156024,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
649,Calva Louise,02nZLQtQ4vL5iHyp6atBrh,155471,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
650,TesseracT,23ytwhG1pzX6DIVWRWvW1r,155442,Milton Keynes,strict,official_oecd_municipality_crosswalk,UK525F,Milton Keynes,Milton Keynes,2024.0,305884.0,The official OECD municipality list assigns Milton Keynes to Milton Keynes FUA.
651,Deaf Havana,0exhrQcReCdr11oPbOh22M,155196,Hunstanton,excluded_no_defensible_fua,no_reviewed_assignment,,,,,,No assignment is made because the resolved place is not in the official OECD municipality-to-FUA crosswalk.
652,The Bluebells,59FA7hfd0gJCIVBN0GygHg,155036,Scotland,excluded_no_defensible_fua,no_reviewed_assignment,,,,,,No assignment is made because the resolved place is not in the official OECD municipality-to-FUA crosswalk.
653,The Alarm,0oQLexIBY9SlMhtbSIPFAO,153792,Wales,excluded_no_defensible_fua,no_reviewed_assignment,,,,,,No assignment is made because the resolved place is not in the official OECD municipality-to-FUA crosswalk.
654,Mànran,0okPaVyeEjh0VJtfBdNPho,153473,Scotland,excluded_no_defensible_fua,no_reviewed_assignment,,,,,,No assignment is made because the resolved place is not in the official OECD municipality-to-FUA crosswalk.
655,The Flying Pickets,41A6Xdil8qhaD2DcS4X1wA,152643,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
656,Pretty Vicious,4KH4eOg39KeBpnfSgvIteD,152499,Merthyr Tydfil,excluded_no_defensible_fua,no_reviewed_assignment,,,,,,No assignment is made because the resolved place is not in the official OECD municipality-to-FUA crosswalk.
657,The Prototypes,7F6nxkPQrlh4qWDetjgnpX,151701,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
658,Wax,6EQn1KgYQxe0bcheogqRTB,151687,Manchester,strict,official_oecd_municipality_crosswalk,UK008F,Manchester,Manchester,2024.0,3595966.0,The official OECD municipality list assigns Manchester to Manchester FUA.
659,Delta Sleep,05MlomiA9La0OiNIAGqECk,151180,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
660,Reprazent,17Ytfl1DntgvVdragJEqx8,150501,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
661,Dry Cleaning,7DlD7rLG9MKuvXtTeACzkO,150253,South London,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2024.0,12666099.0,The official OECD municipality list assigns City of London to London FUA.
662,Fickle Friends,1nhSLEYdoBHG6cJ8NDwoF1,149977,Brighton,strict,official_oecd_municipality_crosswalk,UK515F,Brighton and Hove,Brighton and Hove,2024.0,451122.0,The official OECD municipality list assigns Brighton and Hove to Brighton and Hove FUA.
663,Bros,2LKrAJVB1842xPDvx4uuwU,149817,Camberley,excluded_no_defensible_fua,no_reviewed_assignment,,,,,,No assignment is made because the resolved place is not in the official OECD municipality-to-FUA crosswalk.
664,Super Furry Animals,0FOcXqJgJ1oq9XfzYTDZmZ,149540,Cardiff,strict,official_oecd_municipality_crosswalk,UK009F,Cardiff,Cardiff,2024.0,939371.0,The official OECD municipality list assigns Cardiff to Cardiff FUA.
665,Lo Fidelity Allstars,2YiWXa7E1raYyY0uQDLpgs,149493,London,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2024.0,12666099.0,The official OECD municipality list assigns City of London to London FUA.
666,English Teacher,5H9IFTRxSICj24uxO15ScU,148637,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
667,The Selecter,3wRksusBxJ6npu0PryYheF,147657,Coventry,strict,official_oecd_municipality_crosswalk,UK025F,Coventry,Coventry,2024.0,787858.0,The official OECD municipality list assigns Coventry to Coventry FUA.
668,Sleeper,0NbfEPYRgMczimdfM3skmH,146769,London,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2024.0,12666099.0,The official OECD municipality list assigns City of London to London FUA.
669,The Big Moon,0KU55rzxAihPhi27MAuz9O,146229,London,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2024.0,12666099.0,The official OECD municipality list assigns City of London to London FUA.
670,black midi,7Hvq85OU8T7Hsd63zNBwaL,144902,London,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2024.0,12666099.0,The official OECD municipality list assigns City of London to London FUA.
671,Those Damn Crows,3VdnwWd3i9OOT0CzbzRZj7,142422,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
672,Panic Shack,26HCuM5PamldoaHII5Ifxc,142284,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
673,Monaco,0N3oP3Si8ihzFUrU6kITZ8,140035,Manchester,strict,official_oecd_municipality_crosswalk,UK008F,Manchester,Manchester,2024.0,3595966.0,The official OECD municipality list assigns Manchester to Manchester FUA.
674,Michael Schenker Group,5uSY4FF3dZMCVSkZslKCHi,139857,London,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2024.0,12666099.0,The official OECD municipality list assigns City of London to London FUA.
675,The Firm,4rPZAvpw9ObVO3HFGWSHwt,138968,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
676,Pop Will Eat Itself,5rIXueJu7zVE2gDZjUM6g8,138949,Stourbridge,strict,official_oecd_municipality_crosswalk,UK002F,West Midlands urban area,Birmingham,2024.0,3247941.0,The official OECD municipality list assigns Dudley to West Midlands urban area FUA.
677,Foreign Beggars,0sQ1wgSdRpoysgsa1VnI4G,138616,London,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2024.0,12666099.0,The official OECD municipality list assigns City of London to London FUA.
678,Nomad,4nP1Vg2YuLE0Nbr7uK08SM,136733,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
679,Hawkwind,2jK54ZlZhTF1TxygsVeR05,136226,Ladbroke Grove,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2024.0,12666099.0,"The official OECD municipality list assigns City of London, Kensington and Chelsea to London FUA."
680,The Toy Dolls,747P2pvOwW22iRcFS9zQDv,135203,Sunderland,strict,official_oecd_municipality_crosswalk,UK510F,Sunderland,Sunderland,2024.0,288606.0,The official OECD municipality list assigns Sunderland to Sunderland FUA.
681,Hybrid,2MYN7OKnlCiZ0wrwp2A1ox,134319,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
682,The Irish Brigade,22xPtA9BuacbAGzd2Laihm,133806,County Tyrone,excluded_no_defensible_fua,no_reviewed_assignment,,,,,,No assignment is made because the resolved place is not in the official OECD municipality-to-FUA crosswalk.
683,Acoustic Alchemy,29wYlrKAdlJOf9ayJIIPpJ,133679,London,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2024.0,12666099.0,The official OECD municipality list assigns City of London to London FUA.
684,The Joy Formidable,4LdZNE5MHGqvc0N9ivXNF3,133646,Mold,strict,official_oecd_municipality_crosswalk,UK568F,Cheshire West and Chester,Cheshire West and Chester,2024.0,527519.0,The official OECD municipality list assigns Flintshire to Cheshire West and Chester FUA.
685,The Escape Club,6mRev5KzKOgQcZjWanwBdd,131312,London,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2024.0,12666099.0,The official OECD municipality list assigns City of London to London FUA.
686,The Icicle Works,39afGThIZjTTMH5enuLXYI,131181,Liverpool,strict,official_oecd_municipality_crosswalk,UK006F,Liverpool,Liverpool,2024.0,1597536.0,The official OECD municipality list assigns Liverpool to Liverpool FUA.
687,Drumsound & Bassline Smith,1f6TTocyaqNFvwD4xsrDTh,130375,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
688,Radio Slave,4rzWjR3L3M54c6I25NzdM3,130300,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
689,The Pineapple Thief,4lrBMUSk8PiNnCEZfsmPAk,130128,Yeovil,excluded_no_defensible_fua,no_reviewed_assignment,,,,,,No assignment is made because the resolved place is not in the official OECD municipality-to-FUA crosswalk.
690,shame,4IeWU3NYBI9mISFVhzXG8f,129743,London,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2024.0,12666099.0,The official OECD municipality list assigns City of London to London FUA.
691,Five Star,4toJT7YydhWcrYNgWJK4hW,128764,Romford,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2024.0,12666099.0,"The official OECD municipality list assigns City of London, Havering to London FUA."
692,Teleman,3wrtQM9ICPPeHwoc1GWiyV,128713,London,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2024.0,12666099.0,The official OECD municipality list assigns City of London to London FUA.
693,Hidden Orchestra,4Rj2COYs5hQsw8rYIxSviz,127742,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
694,Altered Images,07h7JMfYWswTq4qpinC5q4,126082,Glasgow,strict,official_oecd_municipality_crosswalk,UK004F,Glasgow,Glasgow,2024.0,1895840.0,"The official OECD municipality list assigns East Dunbartonshire, Glasgow City, North Lanarkshire to Glasgow FUA."
695,Space,76vZk3TWaVcNiP7H7in9fu,125619,Liverpool,strict,official_oecd_municipality_crosswalk,UK006F,Liverpool,Liverpool,2024.0,1597536.0,The official OECD municipality list assigns Liverpool to Liverpool FUA.
696,Chas & Dave,38unGip4o3KhMfqHdHWB7K,125459,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
697,Skids,2vwI9jlKSgJbne3dlTzaLO,123686,Dunfermline,reviewed_extended,reviewed_legacy_assignment,UK007F,Edinburgh,Edinburgh,2024.0,932180.0,Preserved from the reviewed top-200 mapping because the official municipality crosswalk does not resolve the reported place. Prior note: Preserved from the reviewed top-200 mapping because the official municipality crosswalk does not resolve the reported place. Prior note: Preserved from the reviewed top-200 mapping because the official municipality crosswalk does not resolve the reported place. Prior note: Preserved from the reviewed top-200 mapping because the official municipality crosswalk does not resolve the reported place. Prior note: Included only in the extended sensitivity view as a reviewed association with Edinburgh FUA.
698,Real Lies,1jucBaHU995Lf7ViACscFu,122748,London,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2024.0,12666099.0,The official OECD municipality list assigns City of London to London FUA.
699,The Boo Radleys,6UYwzZChuolxsylHcZcBBP,121170,Wallasey,excluded_no_defensible_fua,no_reviewed_assignment,,,,,,No assignment is made because the resolved place is not in the official OECD municipality-to-FUA crosswalk.
700,Savoy Brown,17obwOahRWI121iMUZznh2,119814,Battersea,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2024.0,12666099.0,"The official OECD municipality list assigns City of London, Wandsworth to London FUA."
701,Honeyz,3Ps27dDfvubd75rh5A0wz9,119707,London,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2024.0,12666099.0,The official OECD municipality list assigns City of London to London FUA.
702,Catherine Wheel,1QPWAsWIjRcTfvY5uH8dov,119190,Great Yarmouth,strict,official_oecd_municipality_crosswalk,UK051F,Great Yarmouth,Great Yarmouth,2024.0,100529.0,The official OECD municipality list assigns Great Yarmouth to Great Yarmouth FUA.
703,Marshall Hain,0bUGoPJdCrDnuIQNLxsnBb,117620,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
704,Sweet Sensation,0DSE3n3008wiKzfd8vNhWy,116293,Manchester,strict,official_oecd_municipality_crosswalk,UK008F,Manchester,Manchester,2024.0,3595966.0,The official OECD municipality list assigns Manchester to Manchester FUA.
